fixture.id,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,fixture.status.extra,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,league.standings,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away
721862,"Diego Montano, Mexico",UTC,2021-10-31T02:10:00+00:00,1635646200,1635646200,1635649800,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - 16,True,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,True,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,False,2,1,1,0,2,1,,,,
721863,"Marco Antonio Ortiz Nava, Mexico",UTC,2021-10-31T18:00:00+00:00,1635703200,1635703200,1635706800,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - 16,True,2281,Toluca,https://media.api-sports.io/football/teams/2281.png,,2289,Leon,https://media.api-sports.io/football/teams/2289.png,,0,0,0,0,0,0,,,,
721864,"Luis Santander, Mexico",UTC,2021-10-31T23:05:00+00:00,1635721500,1635721500,1635725100,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - 16,True,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,True,2287,Club America,https://media.api-sports.io/football/teams/2287.png,False,2,1,1,0,2,1,,,,
721865,"Adonai Escobedo Gonzalez, Mexico",UTC,2021-11-01T01:05:00+00:00,1635728700,1635728700,1635732300,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - 16,True,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,,1,1,0,1,1,1,,,,
721766,"Erick Yair Miranda Galindo, Mexico",UTC,2021-11-04T01:00:00+00:00,1635987600,1635987600,1635991200,1081.0,Estadio Hidalgo,Pachuca de Soto,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - 5,True,2292,Pachuca,https://media.api-sports.io/football/teams/2292.png,,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,,0,0,0,0,0,0,,,,
721819,"Fernando Guerrero Ramirez, Mexico",UTC,2021-11-04T03:00:00+00:00,1635994800,1635994800,1635998400,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - 11,True,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,False,2289,Leon,https://media.api-sports.io/football/teams/2289.png,True,0,1,0,1,0,1,,,,
721820,"Adonai Escobedo Gonzalez, Mexico",UTC,2021-11-05T01:00:00+00:00,1636074000,1636074000,1636077600,1083.0,Estadio Olímpico de Universitario,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - 11,True,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,False,2285,Santos Laguna,https://media.api-sports.io/football/teams/2285.png,True,0,3,0,1,0,3,,,,
721866,"Guillermo Pacheco Larios, Mexico",UTC,2021-11-05T03:00:00+00:00,1636081200,1636081200,1636084800,1071.0,Estadio Jalisco,Guadalajara,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - 17,True,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,True,2290,Club Queretaro,https://media.api-sports.io/football/teams/2290.png,False,2,0,0,0,2,0,,,,
721867,J. Pérez,UTC,2021-11-06T01:00:00+00:00,1636160400,1636160400,1636164000,1082.0,Estadio Cuauhtémoc,Puebla,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - 17,True,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,True,2281,Toluca,https://media.api-sports.io/football/teams/2281.png,False,1,0,0,0,1,0,,,,
721868,J. Rojas,UTC,2021-11-06T03:00:00+00:00,1636167600,1636167600,1636171200,10546.0,Estadio de Mazatlán,Mazatlán,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - 17,True,14002,Mazatlán,https://media.api-sports.io/football/teams/14002.png,False,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,True,0,1,0,0,0,1,,,,
721869,"Luis Santander, Mexico",UTC,2021-11-06T23:00:00+00:00,1636239600,1636239600,1636243200,,Estadio Leon,Leon,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - 17,True,2289,Leon,https://media.api-sports.io/football/teams/2289.png,True,2288,Necaxa,https://media.api-sports.io/football/teams/2288.png,False,3,0,1,0,3,0,,,,
721870,D. Montaño,UTC,2021-11-07T01:00:00+00:00,1636246800,1636246800,1636250400,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - 17,True,2287,Club America,https://media.api-sports.io/football/teams/2287.png,,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,,0,0,0,0,0,0,,,,
721871,Ó. Macías,UTC,2021-11-07T03:00:00+00:00,1636254000,1636254000,1636257600,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - 17,True,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,True,2298,FC Juarez,https://media.api-sports.io/football/teams/2298.png,False,3,0,1,0,3,0,,,,
721872,E. Galván,UTC,2021-11-07T03:06:00+00:00,1636254360,1636254360,1636257960,1088.0,Estadio Caliente,Tijuana,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - 17,True,2280,Club Tijuana,https://media.api-sports.io/football/teams/2280.png,True,2292,Pachuca,https://media.api-sports.io/football/teams/2292.png,False,3,2,1,1,3,2,,,,
721873,"Marco Antonio Ortiz Nava, Mexico",UTC,2021-11-07T23:00:00+00:00,1636326000,1636326000,1636329600,1083.0,Estadio Olímpico de Universitario,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - 17,True,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,True,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,False,4,3,1,3,4,3,,,,
721874,"Fernando Guerrero Ramirez, Mexico",UTC,2021-11-08T01:06:00+00:00,1636333560,1636333560,1636337160,1085.0,Estadio Nuevo Corona,Torreón,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - 17,True,2285,Santos Laguna,https://media.api-sports.io/football/teams/2285.png,,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,,0,0,0,0,0,0,,,,
812182,C. Ramos,UTC,2021-11-21T01:00:00+00:00,1637456400,1637456400,1637460000,1085.0,Estadio Nuevo Corona,Torreón,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Reclasificación,True,2285,Santos Laguna,https://media.api-sports.io/football/teams/2285.png,True,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,False,2,0,0,0,2,0,,,,
812184,M. Ortíz,UTC,2021-11-21T03:00:00+00:00,1637463600,1637463600,1637467200,1082.0,Estadio Cuauhtémoc,Puebla,Match Finished,PEN,120,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Reclasificación,True,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,True,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,False,2,2,1,1,2,2,0.0,0.0,6.0,5.0
812183,"Fernando Hernandez, Mexico",UTC,2021-11-21T23:00:00+00:00,1637535600,1637535600,1637539200,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Reclasificación,True,2281,Toluca,https://media.api-sports.io/football/teams/2281.png,False,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,True,1,2,0,1,1,2,,,,
812185,"Fernando Guerrero Ramirez, Mexico",UTC,2021-11-22T01:15:00+00:00,1637543700,1637543700,1637547300,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Reclasificación,True,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,False,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,True,1,4,1,2,1,4,,,,
813305,"Jorge Antonio Perez Duran, Mexico",UTC,2021-11-25T01:00:00+00:00,1637802000,1637802000,1637805600,1083.0,Estadio Olímpico de Universitario,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Quarter-finals,True,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,,2287,Club America,https://media.api-sports.io/football/teams/2287.png,,0,0,0,0,0,0,,,,
813307,"Jorge Isaac Rojas Castillo, Mexico",UTC,2021-11-25T03:05:00+00:00,1637809500,1637809500,1637813100,11905.0,Estadio BBVA,Guadalupe,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Quarter-finals,True,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,,0,0,0,0,0,0,,,,
813309,"Erick Yair Miranda Galindo, Mexico",UTC,2021-11-26T01:00:00+00:00,1637888400,1637888400,1637892000,1082.0,Estadio Cuauhtémoc,Puebla,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Quarter-finals,True,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,True,2289,Leon,https://media.api-sports.io/football/teams/2289.png,False,2,1,1,1,2,1,,,,
813311,"Oscar Macias, Mexico",UTC,2021-11-26T03:05:00+00:00,1637895900,1637895900,1637899500,1085.0,Estadio Nuevo Corona,Torreón,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Quarter-finals,True,2285,Santos Laguna,https://media.api-sports.io/football/teams/2285.png,True,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,False,2,1,2,0,2,1,,,,
813306,"Marco Antonio Ortiz Nava, Mexico",UTC,2021-11-28T01:00:00+00:00,1638061200,1638061200,1638064800,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Quarter-finals,True,2287,Club America,https://media.api-sports.io/football/teams/2287.png,False,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,True,1,3,1,2,1,3,,,,
813308,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2021-11-28T03:05:00+00:00,1638068700,1638068700,1638072300,1071.0,Estadio Jalisco,Guadalajara,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Quarter-finals,True,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,,1,1,1,0,1,1,,,,
813312,"Luis Santander, Mexico",UTC,2021-11-29T00:00:00+00:00,1638144000,1638144000,1638147600,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Quarter-finals,True,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,True,2285,Santos Laguna,https://media.api-sports.io/football/teams/2285.png,False,1,0,0,0,1,0,,,,
813310,"Jorge Antonio Perez Duran, Mexico",UTC,2021-11-29T02:05:00+00:00,1638151500,1638151500,1638155100,,Estadio Leon,Leon,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Quarter-finals,True,2289,Leon,https://media.api-sports.io/football/teams/2289.png,True,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,False,2,0,1,0,2,0,,,,
814001,"Marco Antonio Ortiz Nava, Mexico",UTC,2021-12-02T03:00:00+00:00,1638414000,1638414000,1638417600,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Semi-finals,True,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,True,2289,Leon,https://media.api-sports.io/football/teams/2289.png,False,2,1,0,0,2,1,,,,
814003,"Jorge Isaac Rojas Castillo, Mexico",UTC,2021-12-03T03:00:00+00:00,1638500400,1638500400,1638504000,1083.0,Estadio Olímpico de Universitario,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Semi-finals,True,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,False,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,True,0,1,0,1,0,1,,,,
814002,"Marco Antonio Ortiz Nava, Mexico",UTC,2021-12-05T03:00:00+00:00,1638673200,1638673200,1638676800,,Estadio Leon,Leon,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Semi-finals,True,2289,Leon,https://media.api-sports.io/football/teams/2289.png,True,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,False,2,1,1,1,2,1,,,,
814004,J. Pérez,UTC,2021-12-06T01:00:00+00:00,1638752400,1638752400,1638756000,1071.0,Estadio Jalisco,Guadalajara,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Semi-finals,True,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,False,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,True,0,1,0,0,0,1,,,,
815205,"Luis Santander, Mexico",UTC,2021-12-10T03:00:00+00:00,1639105200,1639105200,1639108800,,Estadio Leon,Leon,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Finals,True,2289,Leon,https://media.api-sports.io/football/teams/2289.png,True,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,False,3,2,1,1,3,2,,,,
815206,"Marco Antonio Ortiz Nava, Mexico",UTC,2021-12-13T02:15:00+00:00,1639361700,1639361700,1639365300,1071.0,Estadio Jalisco,Guadalajara,Match Finished,PEN,120,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Apertura - Finals,True,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,True,2289,Leon,https://media.api-sports.io/football/teams/2289.png,False,1,0,0,0,1,0,0.0,0.0,4.0,3.0
816329,"Oscar Macias, Mexico",UTC,2022-01-07T03:00:00+00:00,1641524400,1641524400,1641528000,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 1,True,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,False,2292,Pachuca,https://media.api-sports.io/football/teams/2292.png,True,0,2,0,0,0,2,,,,
816330,"Luis Santander, Mexico",UTC,2022-01-08T01:00:00+00:00,1641603600,1641603600,1641607200,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 1,True,2298,FC Juarez,https://media.api-sports.io/football/teams/2298.png,True,2288,Necaxa,https://media.api-sports.io/football/teams/2288.png,False,2,1,1,0,2,1,,,,
816331,"Oscar Mejia Garcia, Mexico",UTC,2022-01-08T03:00:00+00:00,1641610800,1641610800,1641614400,1082.0,Estadio Cuauhtémoc,Puebla,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 1,True,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,,2287,Club America,https://media.api-sports.io/football/teams/2287.png,,1,1,1,1,1,1,,,,
816332,"Edgar Allan Morales Olvera, Mexico",UTC,2022-01-09T01:06:00+00:00,1641690360,1641690360,1641693960,11905.0,Estadio BBVA,Guadalupe,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 1,True,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,,2290,Club Queretaro,https://media.api-sports.io/football/teams/2290.png,,0,0,0,0,0,0,,,,
816334,"Daniel Quintero Huitron, Mexico",UTC,2022-01-09T03:00:00+00:00,1641697200,1641697200,1641700800,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 1,True,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,True,2280,Club Tijuana,https://media.api-sports.io/football/teams/2280.png,False,2,0,1,0,2,0,,,,
816336,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2022-01-10T00:00:00+00:00,1641772800,1641772800,1641776400,1076.0,Estadio AKRON,Zapopan,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 1,True,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,True,14002,Mazatlán,https://media.api-sports.io/football/teams/14002.png,False,3,0,3,0,3,0,,,,
816335,"Diego Montano, Mexico",UTC,2022-01-11T03:00:00+00:00,1641870000,1641870000,1641873600,1083.0,Estadio Olímpico de Universitario,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 1,True,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,True,2281,Toluca,https://media.api-sports.io/football/teams/2281.png,False,5,0,1,0,5,0,,,,
816333,"Adonai Escobedo Gonzalez, Mexico",UTC,2022-01-13T02:06:00+00:00,1642039560,1642039560,1642043160,1085.0,Estadio Nuevo Corona,Torreón,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 1,True,2285,Santos Laguna,https://media.api-sports.io/football/teams/2285.png,,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,,1,1,0,0,1,1,,,,
816338,E. Miranda,UTC,2022-01-15T01:00:00+00:00,1642208400,1642208400,1642212000,1084.0,Estadio La Corregidora,Santiago de Querétaro,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 2,True,2290,Club Queretaro,https://media.api-sports.io/football/teams/2290.png,False,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,True,1,3,1,2,1,3,,,,
816339,F. Hernández,UTC,2022-01-15T03:00:00+00:00,1642215600,1642215600,1642219200,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 2,True,2288,Necaxa,https://media.api-sports.io/football/teams/2288.png,False,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,True,0,4,0,3,0,4,,,,
816340,"Brian Omar Gonzalez Veles, Mexico",UTC,2022-01-15T23:00:00+00:00,1642287600,1642287600,1642291200,1071.0,Estadio Jalisco,Guadalajara,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 2,True,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,True,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,False,1,0,0,0,1,0,,,,
816341,L. Santander,UTC,2022-01-16T01:00:00+00:00,1642294800,1642294800,1642298400,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 2,True,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,False,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,True,0,2,0,2,0,2,,,,
816342,G. Pacheco,UTC,2022-01-16T03:00:00+00:00,1642302000,1642302000,1642305600,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 2,True,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,True,2298,FC Juarez,https://media.api-sports.io/football/teams/2298.png,False,1,0,1,0,1,0,,,,
816343,Ó. Mejía,UTC,2022-01-16T03:06:00+00:00,1642302360,1642302360,1642305960,1088.0,Estadio Caliente,Tijuana,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 2,True,2280,Club Tijuana,https://media.api-sports.io/football/teams/2280.png,,2289,Leon,https://media.api-sports.io/football/teams/2289.png,,1,1,0,1,1,1,,,,
816344,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2022-01-16T18:00:00+00:00,1642356000,1642356000,1642359600,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 2,True,2281,Toluca,https://media.api-sports.io/football/teams/2281.png,True,2285,Santos Laguna,https://media.api-sports.io/football/teams/2285.png,False,3,1,1,1,3,1,,,,
816345,"Adonai Escobedo Gonzalez, Mexico",UTC,2022-01-16T23:00:00+00:00,1642374000,1642374000,1642377600,1081.0,Estadio Hidalgo,Pachuca de Soto,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 2,True,2292,Pachuca,https://media.api-sports.io/football/teams/2292.png,True,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,False,2,1,2,0,2,1,,,,
816337,"Fernando Hernandez, Mexico",UTC,2022-01-20T03:00:00+00:00,1642647600,1642647600,1642651200,,Estadio Leon,Leon,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 1,True,2289,Leon,https://media.api-sports.io/football/teams/2289.png,,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,,1,1,1,0,1,1,,,,
816347,"Erick Yair Miranda Galindo, Mexico",UTC,2022-01-21T03:00:00+00:00,1642734000,1642734000,1642737600,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 3,True,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,False,2298,FC Juarez,https://media.api-sports.io/football/teams/2298.png,True,0,1,0,0,0,1,,,,
816348,Ó. Macías,UTC,2022-01-22T03:00:00+00:00,1642820400,1642820400,1642824000,10546.0,Estadio de Mazatlán,Mazatlán,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 3,True,14002,Mazatlán,https://media.api-sports.io/football/teams/14002.png,False,2281,Toluca,https://media.api-sports.io/football/teams/2281.png,True,1,2,1,0,1,2,,,,
816350,"Diego Montano, Mexico",UTC,2022-01-22T23:00:00+00:00,1642892400,1642892400,1642896000,1076.0,Estadio AKRON,Zapopan,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 3,True,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,,2290,Club Queretaro,https://media.api-sports.io/football/teams/2290.png,,1,1,1,1,1,1,,,,
816351,D. Quintero,UTC,2022-01-23T01:00:00+00:00,1642899600,1642899600,1642903200,,Estadio León,León de los Aldamas,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 3,True,2289,Leon,https://media.api-sports.io/football/teams/2289.png,True,2292,Pachuca,https://media.api-sports.io/football/teams/2292.png,False,2,1,1,1,2,1,,,,
816352,M. Ortíz,UTC,2022-01-23T03:00:00+00:00,1642906800,1642906800,1642910400,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 3,True,2287,Club America,https://media.api-sports.io/football/teams/2287.png,False,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,True,0,2,0,0,0,2,,,,
