fixture.id,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,fixture.status.extra,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,league.standings,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away
864111,J. Lopez,UTC,2022-07-10T00:00:00+00:00,1657411200,1657411200,1657414800,,Estadio León,León de los Aldamas,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 2,True,2289,Leon,https://media.api-sports.io/football/teams/2289.png,,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,,3,3,0,2,3,3,,,,
864106,Ó. Mejía,UTC,2022-07-10T00:05:00+00:00,1657411500,1657411500,1657415100,1076.0,Estadio AKRON,Zapopan,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 2,True,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,False,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,True,0,1,0,1,0,1,,,,
864108,M. Ortíz,UTC,2022-07-10T02:05:00+00:00,1657418700,1657418700,1657422300,11905.0,Estadio BBVA,Guadalupe,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 2,True,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,True,2287,Club America,https://media.api-sports.io/football/teams/2287.png,False,3,2,1,2,3,2,,,,
864107,V. Cáceres,UTC,2022-07-10T02:05:00+00:00,1657418700,1657418700,1657422300,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 2,True,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,False,2292,Pachuca,https://media.api-sports.io/football/teams/2292.png,True,1,2,0,2,1,2,,,,
864109,F. Hernández,UTC,2022-07-10T17:00:00+00:00,1657472400,1657472400,1657476000,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 2,True,2281,Toluca,https://media.api-sports.io/football/teams/2281.png,True,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,False,3,2,3,1,3,2,,,,
864110,F. Guerrero,UTC,2022-07-10T22:00:00+00:00,1657490400,1657490400,1657494000,1084.0,Estadio La Corregidora,Santiago de Querétaro,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 2,True,2290,Club Queretaro,https://media.api-sports.io/football/teams/2290.png,False,2288,Necaxa,https://media.api-sports.io/football/teams/2288.png,True,1,2,1,1,1,2,,,,
864112,A. Escobedo,UTC,2022-07-14T02:00:00+00:00,1657764000,1657764000,1657767600,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 3,True,2287,Club America,https://media.api-sports.io/football/teams/2287.png,True,2281,Toluca,https://media.api-sports.io/football/teams/2281.png,False,1,0,0,0,1,0,,,,
864113,E. Miranda,UTC,2022-07-16T00:00:00+00:00,1657929600,1657929600,1657933200,1082.0,Estadio Cuauhtémoc,Puebla,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 3,True,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,,2289,Leon,https://media.api-sports.io/football/teams/2289.png,,1,1,1,0,1,1,,,,
864114,E. Galván,UTC,2022-07-16T02:05:00+00:00,1657937100,1657937100,1657940700,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 3,True,2298,FC Juarez,https://media.api-sports.io/football/teams/2298.png,,2290,Club Queretaro,https://media.api-sports.io/football/teams/2290.png,,1,1,1,1,1,1,,,,
864115,Ó. Macías,UTC,2022-07-16T22:00:00+00:00,1658008800,1658008800,1658012400,1071.0,Estadio Jalisco,Guadalajara,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 3,True,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,True,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,False,3,2,1,1,3,2,,,,
864116,M. Ortíz,UTC,2022-07-17T00:05:00+00:00,1658016300,1658016300,1658019900,1085.0,Estadio Nuevo Corona,Torreón,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 3,True,2285,Santos Laguna,https://media.api-sports.io/football/teams/2285.png,,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,,1,1,0,0,1,1,,,,
864117,D. Quintero,UTC,2022-07-17T17:00:00+00:00,1658077200,1658077200,1658080800,1083.0,Estadio Olímpico de Universitario,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 3,True,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,True,2288,Necaxa,https://media.api-sports.io/football/teams/2288.png,False,1,0,1,0,1,0,,,,
864118,F. Guerrero,UTC,2022-07-17T22:00:00+00:00,1658095200,1658095200,1658098800,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 3,True,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,False,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,True,0,1,0,0,0,1,,,,
864119,V. Cáceres,UTC,2022-07-18T00:00:00+00:00,1658102400,1658102400,1658106000,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 3,True,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,True,2280,Club Tijuana,https://media.api-sports.io/football/teams/2280.png,False,1,0,0,0,1,0,,,,
864120,J. Camacho,UTC,2022-07-19T00:00:00+00:00,1658188800,1658188800,1658192400,1081.0,Estadio Hidalgo,Pachuca de Soto,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 3,True,2292,Pachuca,https://media.api-sports.io/football/teams/2292.png,,14002,Mazatlán,https://media.api-sports.io/football/teams/14002.png,,1,1,0,0,1,1,,,,
864121,J. Pérez,UTC,2022-07-21T02:05:00+00:00,1658369100,1658369100,1658372700,1076.0,Estadio AKRON,Zapopan,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 4,True,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,,2289,Leon,https://media.api-sports.io/football/teams/2289.png,,0,0,0,0,0,0,,,,
864122,L. Santander,UTC,2022-07-22T02:00:00+00:00,1658455200,1658455200,1658458800,1084.0,Estadio La Corregidora,Santiago de Querétaro,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 4,True,2290,Club Queretaro,https://media.api-sports.io/football/teams/2290.png,False,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,True,0,3,0,1,0,3,,,,
864123,I. Lopez,UTC,2022-07-23T00:00:00+00:00,1658534400,1658534400,1658538000,10546.0,Estadio de Mazatlán,Mazatlán,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 4,True,14002,Mazatlán,https://media.api-sports.io/football/teams/14002.png,,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,,1,1,1,1,1,1,,,,
864124,C. Ramos,UTC,2022-07-23T02:05:00+00:00,1658541900,1658541900,1658545500,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 4,True,2288,Necaxa,https://media.api-sports.io/football/teams/2288.png,True,2298,FC Juarez,https://media.api-sports.io/football/teams/2298.png,False,1,0,1,0,1,0,,,,
864125,D. Montaño,UTC,2022-07-23T22:00:00+00:00,1658613600,1658613600,1658617200,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 4,True,2281,Toluca,https://media.api-sports.io/football/teams/2281.png,True,2285,Santos Laguna,https://media.api-sports.io/football/teams/2285.png,False,2,1,2,0,2,1,,,,
864126,F. Guerrero,UTC,2022-07-24T00:05:00+00:00,1658621100,1658621100,1658624700,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 4,True,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,,2,2,2,2,2,2,,,,
864128,F. Hernández,UTC,2022-07-24T01:00:00+00:00,1658624400,1658624400,1658628000,1088.0,Estadio Caliente,Tijuana,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 4,True,2280,Club Tijuana,https://media.api-sports.io/football/teams/2280.png,True,2287,Club America,https://media.api-sports.io/football/teams/2287.png,False,2,0,1,0,2,0,,,,
864127,M. Ortíz,UTC,2022-07-24T02:05:00+00:00,1658628300,1658628300,1658631900,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 4,True,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,True,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,False,2,0,2,0,2,0,,,,
864129,B. González,UTC,2022-07-25T00:00:00+00:00,1658707200,1658707200,1658710800,1081.0,Estadio Hidalgo,Pachuca de Soto,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 4,True,2292,Pachuca,https://media.api-sports.io/football/teams/2292.png,,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,,0,0,0,0,0,0,,,,
864131,Ó. Macías,UTC,2022-07-27T00:00:00+00:00,1658880000,1658880000,1658883600,11905.0,Estadio BBVA,Guadalupe,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 5,True,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,True,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,False,1,0,1,0,1,0,,,,
864130,D. Montaño,UTC,2022-07-27T00:00:00+00:00,1658880000,1658880000,1658883600,1071.0,Estadio Jalisco,Guadalajara,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 5,True,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,False,2280,Club Tijuana,https://media.api-sports.io/football/teams/2280.png,True,1,2,1,2,1,2,,,,
864132,F. Hernández,UTC,2022-07-27T00:00:00+00:00,1658880000,1658880000,1658883600,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 5,True,2298,FC Juarez,https://media.api-sports.io/football/teams/2298.png,False,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,True,0,1,0,1,0,1,,,,
864134,G. Pacheco,UTC,2022-07-27T02:05:00+00:00,1658887500,1658887500,1658891100,,Estadio León,León de los Aldamas,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 5,True,2289,Leon,https://media.api-sports.io/football/teams/2289.png,False,2281,Toluca,https://media.api-sports.io/football/teams/2281.png,True,0,1,0,0,0,1,,,,
864133,A. Escobedo,UTC,2022-07-27T02:05:00+00:00,1658887500,1658887500,1658891100,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 5,True,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,,0,0,0,0,0,0,,,,
864136,J. Pérez,UTC,2022-07-28T00:00:00+00:00,1658966400,1658966400,1658970000,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 5,True,2288,Necaxa,https://media.api-sports.io/football/teams/2288.png,True,2292,Pachuca,https://media.api-sports.io/football/teams/2292.png,False,2,0,1,0,2,0,,,,
864135,C. Ramos,UTC,2022-07-28T00:00:00+00:00,1658966400,1658966400,1658970000,1084.0,Estadio La Corregidora,Santiago de Querétaro,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 5,True,2290,Club Queretaro,https://media.api-sports.io/football/teams/2290.png,,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,,2,2,1,1,2,2,,,,
864137,L. Santander,UTC,2022-07-28T02:05:00+00:00,1658973900,1658973900,1658977500,1083.0,Estadio Olímpico de Universitario,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 5,True,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,,14002,Mazatlán,https://media.api-sports.io/football/teams/14002.png,,1,1,0,0,1,1,,,,
864139,F. Guerrero,UTC,2022-07-30T02:05:00+00:00,1659146700,1659146700,1659150300,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 6,True,2298,FC Juarez,https://media.api-sports.io/football/teams/2298.png,,2281,Toluca,https://media.api-sports.io/football/teams/2281.png,,1,1,0,0,1,1,,,,
864140,E. Miranda,UTC,2022-07-30T22:00:00+00:00,1659218400,1659218400,1659222000,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 6,True,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,True,2288,Necaxa,https://media.api-sports.io/football/teams/2288.png,False,1,0,1,0,1,0,,,,
864141,I. Lopez,UTC,2022-07-31T00:05:00+00:00,1659225900,1659225900,1659229500,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 6,True,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,True,2290,Club Queretaro,https://media.api-sports.io/football/teams/2290.png,False,2,1,1,1,2,1,,,,
864142,A. Escobedo,UTC,2022-07-31T02:05:00+00:00,1659233100,1659233100,1659236700,1076.0,Estadio AKRON,Zapopan,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 6,True,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,,2292,Pachuca,https://media.api-sports.io/football/teams/2292.png,,0,0,0,0,0,0,,,,
864144,D. Quintero,UTC,2022-07-31T02:05:00+00:00,1659233100,1659233100,1659236700,1088.0,Estadio Caliente,Tijuana,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 6,True,2280,Club Tijuana,https://media.api-sports.io/football/teams/2280.png,True,14002,Mazatlán,https://media.api-sports.io/football/teams/14002.png,False,2,0,0,0,2,0,,,,
864143,M. Ortíz,UTC,2022-07-31T02:05:00+00:00,1659233100,1659233100,1659236700,1082.0,Estadio Cuauhtémoc,Puebla,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 6,True,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,,0,0,0,0,0,0,,,,
864145,D. Montaño,UTC,2022-07-31T17:00:00+00:00,1659286800,1659286800,1659290400,1083.0,Estadio Olímpico de Universitario,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 6,True,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,,1,1,1,1,1,1,,,,
864146,C. Ramos,UTC,2022-08-01T00:05:00+00:00,1659312300,1659312300,1659315900,1085.0,Estadio Nuevo Corona,Torreón,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 6,True,2285,Santos Laguna,https://media.api-sports.io/football/teams/2285.png,True,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,False,1,0,0,0,1,0,,,,
864147,Ó. Macías,UTC,2022-08-01T02:05:00+00:00,1659319500,1659319500,1659323100,,Estadio León,León de los Aldamas,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 6,True,2289,Leon,https://media.api-sports.io/football/teams/2289.png,True,2287,Club America,https://media.api-sports.io/football/teams/2287.png,False,3,2,1,1,3,2,,,,
864229,V. Cáceres,UTC,2022-08-03T01:00:00+00:00,1659488400,1659488400,1659492000,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 16,True,2281,Toluca,https://media.api-sports.io/football/teams/2281.png,,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,,1,1,0,1,1,1,,,,
864230,Ó. Macías,UTC,2022-08-04T00:00:00+00:00,1659571200,1659571200,1659574800,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 16,True,2298,FC Juarez,https://media.api-sports.io/football/teams/2298.png,,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,,1,1,0,1,1,1,,,,
864148,F. Guerrero,UTC,2022-08-05T02:00:00+00:00,1659664800,1659664800,1659668400,1071.0,Estadio Jalisco,Guadalajara,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 7,True,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,True,2290,Club Queretaro,https://media.api-sports.io/football/teams/2290.png,False,3,1,0,1,3,1,,,,
864150,J. Camacho,UTC,2022-08-06T02:05:00+00:00,1659751500,1659751500,1659755100,10546.0,Estadio de Mazatlán,Mazatlán,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2022,Apertura - 7,True,14002,Mazatlán,https://media.api-sports.io/football/teams/14002.png,True,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,False,2,1,0,0,2,1,,,,
